respondent_id,xyz_vaccine,seasonal_vaccine
38701,0.131423168,0.758267142
38702,0.157278334,0.302233238
38703,0.139191541,0.791347699
38704,0.866846825,0.627116915
38705,0.199447558,0.854854168
38706,0.142595192,0.115576193
38707,0.098198129,0.556537261
38708,0.653115196,0.521485416
38709,0.122151366,0.534024727
38710,0.121155435,0.61215271
38711,0.935742866,0.990612126
38712,0.39537832,0.945353804
38713,0.1271487,0.853676428
38714,0.019845942,0.208924341
38715,0.172381646,0.486144869
38716,0.010036047,0.060493599
38717,0.101661287,0.230600427
38718,0.043818095,0.078631758
38719,0.006279694,0.016781095
38720,0.040961668,0.087610979
38721,0.00723508,0.042815852
38722,0.074454537,0.129028451
38723,0.307379155,0.106761466
38724,0.047875364,0.116198701
38725,0.065177883,0.112356231
38726,0.272707245,0.764756965
38727,0.245533826,0.794810018
38728,0.024120855,0.149896154
38729,0.077288591,0.896380954
38730,0.013123175,0.024817466
38731,0.006472122,0.098398084
38732,0.070561407,0.80900275
38733,0.109213918,0.389974669
38734,0.065425736,0.411680959
38735,0.696832605,0.677506298
38736,0.000858402,0.003536898
38737,0.095310563,0.348261266
38738,0.218466152,0.388673983
38739,0.293457103,0.134454075
38740,0.022419573,0.17801606
38741,0.045707967,0.435527872
38742,0.323644374,0.617287513
38743,0.036942756,0.730474014
38744,0.479456645,0.44182523
38745,0.081555622,0.110183444
38746,0.13381285,0.508880282
38747,0.137514121,0.214768929
38748,0.788554766,0.890029756
38749,0.101403111,0.157075402
38750,0.098128097,0.456594842
38751,0.04130763,0.067365489
38752,0.020788699,0.028224307
38753,0.253604081,0.759068341
38754,0.013501714,0.019979583
38755,0.258411042,0.839584288
38756,0.042093517,0.143238101
38757,0.28741758,0.770675419
38758,0.058698392,0.153257437
38759,0.582192367,0.783838962
38760,0.00606149,0.04914778
38761,0.033851806,0.436946117
38762,0.307221525,0.790122543
38763,0.026762109,0.220056958
38764,0.044271624,0.054875853
38765,0.018395702,0.234562841
38766,0.041229087,0.290571949
38767,0.436985501,0.940961033
38768,0.802063522,0.968337204
38769,0.173725177,0.369345449
38770,0.027572552,0.069146357
38771,0.039544346,0.099867169
38772,0.112919364,0.410290298
38773,0.179440792,0.473946352
38774,0.143625825,0.817494711
38775,0.538696279,0.435037128
38776,0.087099345,0.392097786
38777,0.150533956,0.190433091
38778,0.098328886,0.126671227
38779,0.024850303,0.056481374
38780,0.54016662,0.477054405
38781,0.28328265,0.333122662
38782,0.013514169,0.117678966
38783,0.137929204,0.402521725
38784,0.630479615,0.61276787
38785,0.057296248,0.835112868
38786,0.038744067,0.238708588
38787,0.393972867,0.705130269
38788,0.11880071,0.063112984
38789,0.280074088,0.974401546
38790,0.331588569,0.40559146
38791,0.247842049,0.371609536
38792,0.509620672,0.815699781
38793,0.346187825,0.939263014
38794,0.097025291,0.478352007
38795,0.278017344,0.025042988
38796,0.4849719,0.772711476
38797,0.09178612,0.364636968
38798,0.18854072,0.622945783
38799,0.046316182,0.725812385
38800,0.076596363,0.233370101
38801,0.026939268,0.11041204
38802,0.054784444,0.448262702
38803,0.021289557,0.440293542
38804,0.571534176,0.585534039
38805,0.292486564,0.781412004
38806,0.832835626,0.96979762
38807,0.011342063,0.034067352
38808,0.10631214,0.136361238
38809,0.501990246,0.319202613
38810,0.082180046,0.84055593
38811,0.042372539,0.419286612
38812,0.165846984,0.439435271
38813,0.052561626,0.009160248
38814,0.527447907,0.840805363
38815,0.029787405,0.352702937
38816,0.227327466,0.921744526
38817,0.175186207,0.456307654
38818,0.671345073,0.647440451
38819,0.132878559,0.300901729
38820,0.025792255,0.086358349
38821,0.09850186,0.133644788
38822,0.074930595,0.822529513
38823,0.067623515,0.027164079
38824,0.213271253,0.108841376
38825,0.380724583,0.530120224
38826,0.237629484,0.611284999
38827,0.365862564,0.135515735
38828,0.069192444,0.638507101
38829,0.042682221,0.148343331
38830,0.144646642,0.945915173
38831,0.153443191,0.059187503
38832,0.099514915,0.238453031
38833,0.052262691,0.224909469
38834,0.10065902,0.04885031
38835,0.06722576,0.427421217
38836,0.079544068,0.226251375
38837,0.582020452,0.80726541
38838,0.01438866,0.035726986
38839,0.10514865,0.306192218
38840,0.076365932,0.534333069
38841,0.016098722,0.1094858
38842,0.883280354,0.963446563
38843,0.058925698,0.767672118
38844,0.018885957,0.005840838
38845,0.051205791,0.289401803
38846,0.08746314,0.928058882
38847,0.219303456,0.125137539
38848,0.104875851,0.958347107
38849,0.480244328,0.726409185
38850,0.207253857,0.784336191
38851,0.175535997,0.89959886
38852,0.155515897,0.793922303
38853,0.044370108,0.053778724
38854,0.174478864,0.41531319
38855,0.05848066,0.788728814
38856,0.143998004,0.359427292
38857,0.026765563,0.042686829
38858,0.146603113,0.664397127
38859,0.228074392,0.427761355
38860,0.023560566,0.049590149
38861,0.070776948,0.120334953
38862,0.112882997,0.879326455
38863,0.041202613,0.044865098
38864,0.13789854,0.943630726
38865,0.019294706,0.052234861
38866,0.018661315,0.04350799
38867,0.13868189,0.215862106
38868,0.074145945,0.02262521
38869,0.140472988,0.262908001
38870,0.343144023,0.844252718
38871,0.0782304,0.065426251
38872,0.198106122,0.511707901
38873,0.003746309,0.015502878
38874,0.158145445,0.834080156
38875,0.675091415,0.541897908
38876,0.20898367,0.311698334
38877,0.075236887,0.166463895
38878,0.034890628,0.554279266
38879,0.280654457,0.509068664
38880,0.124805595,0.740158125
38881,0.576087335,0.139019755
38882,0.082157256,0.82990332
38883,0.162352135,0.389835683
38884,0.147605658,0.901167404
38885,0.015003303,0.056191021
38886,0.090243044,0.248352438
38887,0.048880718,0.788894929
38888,0.305017995,0.728615508
38889,0.199790598,0.701156432
38890,0.423010103,0.351334909
38891,0.573862839,0.898663419
38892,0.158183601,0.951235526
38893,0.564245383,0.950801307
38894,0.908232036,0.967459558
38895,0.743289197,0.881625148
38896,0.049592311,0.19563165
38897,0.269816975,0.049737498
38898,0.56034329,0.776195414
38899,0.03048193,0.1136707
38900,0.766597544,0.946777684
38901,0.05657407,0.666886484
38902,0.129486829,0.160790146
38903,0.754804429,0.96394598
38904,0.04320872,0.033570639
38905,0.038928905,0.015296169
38906,0.150182591,0.788300052
38907,0.278062051,0.713264008
38908,0.049061542,0.094908748
38909,0.041388193,0.30270876
38910,0.077465678,0.213042245
38911,0.11174632,0.109029076
38912,0.111271883,0.912932976
38913,0.296571594,0.419110256
38914,0.157054195,0.249912094
38915,0.109680785,0.745346403
38916,0.330694237,0.523154359
38917,0.149445699,0.537368363
38918,0.105124518,0.080216642
38919,0.293071704,0.424046291
38920,0.197026018,0.96949772
38921,0.112521474,0.278941719
38922,0.068561417,0.053744973
38923,0.112891032,0.747741236
38924,0.062023946,0.060146958
38925,0.642014376,0.734266167
38926,0.070984304,0.293420015
38927,0.058489879,0.096384995
38928,0.085205749,0.363649264
38929,0.322650008,0.766099258
38930,0.005615182,0.0322705
38931,0.106598942,0.415848526
38932,0.770644244,0.754483651
38933,0.083231211,0.365800083
38934,0.130356669,0.483820471
38935,0.129733479,0.415556501
38936,0.430682671,0.741265268
38937,0.228113151,0.204799197
38938,0.149196982,0.341372804
38939,0.705164418,0.731679797
38940,0.249183126,0.927433906
38941,0.006956658,0.094343721
38942,0.003173381,0.015309876
38943,0.793544585,0.471247179
38944,0.781248764,0.948527909
38945,0.080878845,0.523693166
38946,0.627093337,0.655220628
38947,0.112755071,0.897876028
38948,0.66441842,0.75452655
38949,0.569135821,0.223081158
38950,0.054691567,0.076704572
38951,0.340639684,0.900715312
38952,0.076696068,0.481551317
38953,0.037620785,0.695451225
38954,0.767787872,0.757904243
38955,0.554973396,0.628724838
38956,0.141165806,0.779734875
38957,0.113240423,0.193357133
38958,0.016271342,0.058193527
38959,0.027495851,0.227987841
38960,0.099701627,0.254738918
38961,0.129386983,0.379675721
38962,0.109770822,0.068963342
38963,0.150319595,0.458266737
38964,0.085386439,0.111235081
38965,0.345918108,0.074028674
38966,0.037240221,0.200881584
38967,0.011068519,0.111410264
38968,0.059015767,0.899706543
38969,0.57204411,0.768594451
38970,0.070043547,0.043820068
38971,0.149319254,0.871699442
38972,0.110299131,0.226060517
38973,0.063484335,0.780775454
38974,0.737505066,0.897142426
38975,0.041000599,0.439591267
38976,0.737417409,0.922815972
38977,0.039053273,0.18347705
38978,0.087284074,0.052555523
38979,0.062568331,0.405875808
38980,0.22442281,0.651099736
38981,0.032567075,0.056606506
38982,0.432904669,0.6345958
38983,0.051188372,0.037860091
38984,0.294675649,0.470517472
38985,0.12077517,0.653626329
38986,0.369243413,0.735037869
38987,0.035632901,0.64605541
38988,0.090476789,0.970064133
38989,0.223326196,0.943031705
38990,0.117170777,0.367595209
38991,0.201433677,0.413239796
38992,0.308148247,0.473764953
38993,0.748193978,0.098830234
38994,0.058466258,0.479232527
38995,0.113282439,0.904446607
38996,0.042288923,0.889548423
38997,0.017908516,0.077438124
38998,0.186970567,0.304072153
38999,0.0218095,0.326203361
39000,0.637799577,0.851524687
39001,0.079657122,0.328088273
39002,0.054180696,0.084441586
39003,0.5626396,0.908720209
39004,0.376547144,0.962665253
39005,0.128666693,0.264097439
39006,0.504403514,0.655213903
39007,0.006959957,0.011781905
39008,0.091181279,0.346170821
39009,0.129685289,0.890814646
39010,0.815995511,0.877063795
39011,0.033075228,0.179292588
39012,0.103666105,0.117604609
39013,0.317074996,0.903849396
39014,0.441284126,0.018337638
39015,0.079801183,0.880912046
39016,0.420550994,0.181119817
39017,0.013495043,0.063026929
39018,0.736068149,0.959215251
39019,0.114994739,0.547865802
39020,0.127223406,0.883463429
39021,0.095202888,0.079211193
39022,0.415992657,0.828913579
39023,0.859699236,0.962834041
39024,0.150608894,0.34889186
39025,0.028660318,0.115849031
39026,0.024376468,0.066932895
39027,0.022515866,0.506743312
39028,0.421010408,0.897080755
39029,0.01644026,0.02275398
39030,0.143862763,0.387651751
39031,0.083407846,0.104897274
39032,0.044209499,0.090517832
39033,0.015808524,0.062842914
39034,0.215658242,0.404943928
39035,0.145611955,0.312795318
39036,0.146233897,0.211247032
39037,0.339001488,0.366779599
39038,0.080034838,0.359714686
39039,0.073216935,0.038776157
39040,0.05366756,0.672554346
39041,0.100234244,0.104750469
39042,0.108573105,0.761151093
39043,0.071627521,0.064878274
39044,0.601150943,0.893401857
39045,0.098311716,0.51359674
39046,0.002073726,0.007200016
39047,0.220046723,0.148062202
39048,0.368403404,0.527512353
39049,0.23054657,0.398394583
39050,0.063018352,0.773537592
39051,0.127036266,0.263410942
39052,0.628695027,0.821785488
39053,0.503582738,0.54377519
39054,0.010660813,0.085837402
39055,0.041620428,0.113883032
39056,0.056642321,0.067998729
39057,0.037337448,0.197813288
39058,0.114443593,0.140500424
39059,0.087336844,0.069788509
39060,0.373712178,0.657659977
39061,0.043704292,0.216172205
39062,0.114487613,0.379538528
39063,0.39115427,0.668968713
39064,0.162782405,0.306792848
39065,0.093060958,0.588647337
39066,0.090418018,0.608488319
39067,0.33995358,0.619240486
39068,0.020811881,0.125854291
39069,0.038159131,0.267523729
39070,0.199586772,0.778446805
39071,0.202306633,0.499646584
39072,0.062526117,0.084877588
39073,0.448265282,0.615137389
39074,0.087128607,0.884634407
39075,0.055820171,0.33452441
39076,0.007627994,0.045246742
39077,0.23976686,0.655325163
39078,0.041428787,0.032389892
39079,0.042460226,0.193137806
39080,0.311426604,0.690733436
39081,0.087173752,0.131930867
39082,0.020185187,0.010327527
39083,0.013719209,0.02226181
39084,0.464388487,0.837786417
39085,0.253314373,0.809521034
39086,0.064168478,0.126838568
39087,0.340738085,0.621061686
39088,0.691640471,0.895682094
39089,0.137733015,0.392491905
39090,0.540984832,0.794616064
39091,0.411402161,0.965870643
39092,0.537612726,0.431652332
39093,0.279877667,0.508457671
39094,0.113098764,0.398346895
39095,0.342693643,0.29125984
39096,0.022296075,0.144248925
39097,0.231021684,0.787728313
39098,0.025576657,0.204135772
39099,0.428875117,0.481739991
39100,0.22722542,0.697325401
39101,0.058164764,0.751221887
39102,0.031122568,0.312993248
39103,0.128352354,0.210468792
39104,0.111288797,0.343869582
39105,0.22321282,0.336898228
39106,0.037022448,0.730983282
39107,0.304453017,0.668859805
39108,0.576896394,0.129362898
39109,0.126750322,0.930645199
39110,0.087607542,0.937841342
39111,0.114799731,0.734107132
39112,0.254554111,0.527784269
39113,0.192721668,0.761323594
39114,0.475537418,0.64680067
39115,0.108321988,0.060599839
39116,0.033992134,0.126094739
39117,0.091849978,0.621978239
39118,0.084216597,0.142574614
39119,0.610539229,0.832435048
39120,0.714821061,0.928348565
39121,0.087852975,0.232028736
39122,0.082002236,0.152542429
39123,0.108284113,0.929152795
39124,0.115181921,0.88346701
39125,0.0708509,0.256265071
39126,0.114779968,0.332800899
39127,0.512840319,0.919553985
39128,0.049506368,0.518768262
39129,0.087249038,0.049574423
39130,0.535918655,0.936953161
39131,0.657092368,0.894354152
39132,0.047662179,0.922702735
39133,0.012405046,0.01346802
39134,0.11663987,0.32117941
39135,0.17289855,0.417150112
39136,0.185924393,0.612375999
39137,0.14188862,0.80557726
39138,0.153055964,0.311407723
39139,0.082437774,0.395449331
39140,0.587854219,0.78334412
39141,0.497734688,0.505065833
39142,0.082871209,0.487819165
39143,0.050449101,0.286287899
39144,0.130087323,0.183801849
39145,0.575879048,0.85945327
39146,0.11291987,0.071257179
39147,0.010519613,0.170858357
39148,0.248084597,0.566774383
39149,0.21321735,0.575999279
39150,0.034225228,0.108244819
39151,0.023607844,0.181502031
39152,0.195795632,0.842185718
39153,0.110818048,0.425231641
39154,0.008407796,0.057276498
39155,0.380548912,0.761306288
39156,0.599281285,0.878408514
39157,0.057869703,0.227850213
39158,0.09241688,0.213844446
39159,0.06278396,0.035968289
39160,0.162083901,0.420343705
39161,0.193671994,0.556911286
39162,0.247972832,0.514382722
39163,0.297988221,0.822487893
39164,0.270243634,0.279667059
39165,0.105487677,0.936739405
39166,0.055900875,0.784452154
39167,0.070090097,0.463558272
39168,0.014880915,0.032991548
39169,0.064744815,0.372307104
39170,0.36127854,0.724662767
39171,0.033043319,0.194738879
39172,0.783748445,0.813857274
39173,0.116758423,0.529441079
39174,0.06775538,0.847679938
39175,0.114410958,0.139206321
39176,0.268537761,0.536168356
39177,0.050326612,0.820862207
39178,0.085111324,0.721475902
39179,0.134330107,0.188998932
39180,0.514897944,0.779604946
39181,0.1693679,0.475780214
39182,0.121141458,0.22498671
39183,0.666207013,0.912900725
39184,0.20137302,0.266715009
39185,0.293331381,0.609700514
39186,0.095830426,0.554899205
39187,0.065464709,0.386261
39188,0.676919672,0.713718537
39189,0.041338696,0.237101791
39190,0.128208269,0.297663244
39191,0.79437749,0.303728116
39192,0.294263733,0.489475809
39193,0.138060063,0.344176157
39194,0.208485459,0.327440322
39195,0.05392342,0.160056628
39196,0.719586514,0.938659455
39197,0.481511042,0.643836224
39198,0.568041214,0.578812331
39199,0.185407917,0.38332673
39200,0.078935446,0.245570409
39201,0.229563105,0.887566714
39202,0.021941714,0.115969438
39203,0.21869965,0.83804481
39204,0.055416818,0.584035158
39205,0.030433039,0.084776993
39206,0.899351509,0.944868435
39207,0.298679432,0.879480246
39208,0.072957667,0.651992764
39209,0.024408,0.759162656
39210,0.021977601,0.034373844
39211,0.074992656,0.192980541
39212,0.040985784,0.174690272
39213,0.226387881,0.464364283
39214,0.347516048,0.919615156
39215,0.435757311,0.965951803
39216,0.012495735,0.088854985
39217,0.010650402,0.715183875
39218,0.216818642,0.936282966
39219,0.064789708,0.23963603
39220,0.095090704,0.295346781
39221,0.771892812,0.948180208
39222,0.647813461,0.824408895
39223,0.014213849,0.097373705
39224,0.07242049,0.179283759
39225,0.273073925,0.557804181
39226,0.45803119,0.601078126
39227,0.046139094,0.132046574
39228,0.102323713,0.105827676
39229,0.383698333,0.891213557
39230,0.055775072,0.049161404
39231,0.036730034,0.330494722
39232,0.707779365,0.95117882
39233,0.19716192,0.54657607
39234,0.099850601,0.965042239
39235,0.046814231,0.246441016
39236,0.031954783,0.130018826
39237,0.081027391,0.09005932
39238,0.624797564,0.684244178
39239,0.058470934,0.096731401
39240,0.114770071,0.298209042
39241,0.864469323,0.96994347
39242,0.125971412,0.293742261
39243,0.469827245,0.665322193
39244,0.07511128,0.188539796
39245,0.013062531,0.085255758
39246,0.106918966,0.26337378
39247,0.557412941,0.721624675
39248,0.328446577,0.846554923
39249,0.510462514,0.799671199
39250,0.102436635,0.237582433
39251,0.274878146,0.582833591
39252,0.024356594,0.423478092
39253,0.072319453,0.180288499
39254,0.08719543,0.120138301
39255,0.086059982,0.638916628
39256,0.149197888,0.200007115
39257,0.055450824,0.197332618
39258,0.355329714,0.776105125
39259,0.039451262,0.141084618
39260,0.026460002,0.061680593
39261,0.038359671,0.106687442
39262,0.384953775,0.821737416
39263,0.017733203,0.058285824
39264,0.031891555,0.15632133
39265,0.115810595,0.949253566
39266,0.056353558,0.403097781
39267,0.132432034,0.260945737
39268,0.119011912,0.526305345
39269,0.053209473,0.559606078
39270,0.100617227,0.047002226
39271,0.075066742,0.483706319
39272,0.09907174,0.215636516
39273,0.380444808,0.566535533
39274,0.064982682,0.276993264
39275,0.129410552,0.770460248
39276,0.159426911,0.928602475
39277,0.05301222,0.092565751
39278,0.455656484,0.827628321
39279,0.071170382,0.848943457
39280,0.319274188,0.812298766
39281,0.337886221,0.618374028
39282,0.212241988,0.738469594
39283,0.77471221,0.95809456
39284,0.088540348,0.11448499
39285,0.167800239,0.370342767
39286,0.249592954,0.42894564
39287,0.075831457,0.871897399
39288,0.071521706,0.35111163
39289,0.157898861,0.607840402
39290,0.242093883,0.474272008
39291,0.095579951,0.328787248
39292,0.082558475,0.170710839
39293,0.924001387,0.877832224
39294,0.08498109,0.150669198
39295,0.009499001,0.295031137
39296,0.265191087,0.884617373
39297,0.064093491,0.215430046
39298,0.029072223,0.467449952
39299,0.20844149,0.661920911
39300,0.072840735,0.088101577
39301,0.060393959,0.714148439
39302,0.408839813,0.502499498
39303,0.039182617,0.411096779
39304,0.589747267,0.625406302
39305,0.059570375,0.419189684
39306,0.026347705,0.301781232
39307,0.071301461,0.26600047
39308,0.77987002,0.942439094
39309,0.879449686,0.955052672
39310,0.049757481,0.183797164
39311,0.875014459,0.989513283
39312,0.065316846,0.355461625
39313,0.176322334,0.765497361
39314,0.855043479,0.621117277
39315,0.148553815,0.914984839
39316,0.071941006,0.099368561
39317,0.080877982,0.636542744
39318,0.079851132,0.111116158
39319,0.095644639,0.954570234
39320,0.656520889,0.635257266
39321,0.002224405,0.014848601
39322,0.12849253,0.18726714
39323,0.012407123,0.009606003
39324,0.153664902,0.366375403
39325,0.113095405,0.710109283
39326,0.53089968,0.651934187
39327,0.062739337,0.145998659
39328,0.316962225,0.410606523
39329,0.33587446,0.5530882
39330,0.039856102,0.041909012
39331,0.056429192,0.077546566
39332,0.082341721,0.38554869
39333,0.191307492,0.287295133
39334,0.052711023,0.807488211
39335,0.01225998,0.059881552
39336,0.007132045,0.204530679
39337,0.120169554,0.360295389
39338,0.172727435,0.517361517
39339,0.042150477,0.233632575
39340,0.019351065,0.074690129
39341,0.093990759,0.078138995
39342,0.302790708,0.563552172
39343,0.150229484,0.711902454
39344,0.09148387,0.852242787
39345,0.042117893,0.371681267
39346,0.449005899,0.521063551
39347,0.590641139,0.741571177
39348,0.249925957,0.429106934
39349,0.043159162,0.763564453
39350,0.502826343,0.835221139
39351,0.102650072,0.629363496
39352,0.100877096,0.514025986
39353,0.374197584,0.878687513
39354,0.516558083,0.629464068
39355,0.616907058,0.875494153
39356,0.035336114,0.17880414
39357,0.042139564,0.151060378
39358,0.169082287,0.224676389
39359,0.138520241,0.835244227
39360,0.18895241,0.763384281
39361,0.363467669,0.852113388
39362,0.010191251,0.062591095
39363,0.183014921,0.704264881
39364,0.530493489,0.898390167
39365,0.051478493,0.290278917
39366,0.292341822,0.67580737
39367,0.068781496,0.45963664
39368,0.235061396,0.534418709
39369,0.073439034,0.182566437
39370,0.037375894,0.777529013
39371,0.127823601,0.347408571
39372,0.802082351,0.9714103
39373,0.062478579,0.417807762
39374,0.662787612,0.899496809
39375,0.099357566,0.217043865
39376,0.794440764,0.864629626
39377,0.226794364,0.534768853
39378,0.214281017,0.497753011
39379,0.673675153,0.328379533
39380,0.165750341,0.232029894
39381,0.058160094,0.175302874
39382,0.144694997,0.364332127
39383,0.021076465,0.016997427
39384,0.216574124,0.893907642
39385,0.043522523,0.050913762
39386,0.615560226,0.108959568
39387,0.086292512,0.148266586
39388,0.423454875,0.891065886
39389,0.15525266,0.311374636
39390,0.687002871,0.59610782
39391,0.158441266,0.603653409
39392,0.909295917,0.901904791
39393,0.807701228,0.959463263
39394,0.280644673,0.737794223
39395,0.784037544,0.244561419
39396,0.08657155,0.402641149
39397,0.039903467,0.019287426
39398,0.163894872,0.317412222
39399,0.12425712,0.28826453
39400,0.026404524,0.656865536
39401,0.346520784,0.389791227
39402,0.434216402,0.682623663
39403,0.189677405,0.905181385
39404,0.110738948,0.35851504
39405,0.10080847,0.140235731
39406,0.19399577,0.471570225
39407,0.062483799,0.930102428
39408,0.057035288,0.132384036
39409,0.013803886,0.210562775
39410,0.041272189,0.681690426
39411,0.143552471,0.623357839
39412,0.096804513,0.411800091
39413,0.10210198,0.640607609
39414,0.093863541,0.962275243
39415,0.080809459,0.143127521
39416,0.10752471,0.230550618
39417,0.795795335,0.818738971
39418,0.432922365,0.144032211
39419,0.011705646,0.527620732
39420,0.066706356,0.03782825
39421,0.020280046,0.020063316
39422,0.576873079,0.120695614
39423,0.259620912,0.971430998
39424,0.111151589,0.18711376
39425,0.620825541,0.626965405
39426,0.125203784,0.259119467
39427,0.077436669,0.823317412
39428,0.829294802,0.84473074
39429,0.241605062,0.80296413
39430,0.252927833,0.113291813
39431,0.109072396,0.070672164
39432,0.502909218,0.504706083
39433,0.109295735,0.37242346
39434,0.040739399,0.639085499
39435,0.170025754,0.404916103
39436,0.12631341,0.541882355
39437,0.254591255,0.870610201
39438,0.774048536,0.913317135
39439,0.157033589,0.28560321
39440,0.941125246,0.96829884
39441,0.110973919,0.223677515
39442,0.27141007,0.784344433
39443,0.847613869,0.938641872
39444,0.130254451,0.671211315
39445,0.041494312,0.413441417
39446,0.032910686,0.128607886
39447,0.469912207,0.699422085
39448,0.016999388,0.053097373
39449,0.167320266,0.709760694
39450,0.038474566,0.632555023
39451,0.126984491,0.47557488
39452,0.093278119,0.201206474
39453,0.120713196,0.181161816
39454,0.774433733,0.986072013
39455,0.092564342,0.152416227
39456,0.045892709,0.078563818
39457,0.125309117,0.395547682
39458,0.078354923,0.886493128
39459,0.197923351,0.685944448
39460,0.126567301,0.244551062
39461,0.165167244,0.530968457
39462,0.512096374,0.828737625
39463,0.184871192,0.313206378
39464,0.07102568,0.470750342
39465,0.018630747,0.134289876
39466,0.060208573,0.220077495
39467,0.280951603,0.89012237
39468,0.041762439,0.35774653
39469,0.035663258,0.070287576
39470,0.067137078,0.466972709
39471,0.063064876,0.03987988
39472,0.488435651,0.506710779
39473,0.368037009,0.507759554
39474,0.150522371,0.481797056
39475,0.187440875,0.81923642
39476,0.110140643,0.320249569
39477,0.013752371,0.101579186
39478,0.077071898,0.193974531
39479,0.115870418,0.53109918
39480,0.111739464,0.376485576
39481,0.146005155,0.707193102
39482,0.140579821,0.846079819
39483,0.041489386,0.151490829
39484,0.022099987,0.034484099
39485,0.033784283,0.662279544
39486,0.146928118,0.316110321
39487,0.093942861,0.798899422
39488,0.334430803,0.368283692
39489,0.563361646,0.524267603
39490,0.673640175,0.782474905
39491,0.017593415,0.068970694
39492,0.798030592,0.97464289
39493,0.143735301,0.338138219
39494,0.042711778,0.508742428
39495,0.234006112,0.100799138
39496,0.385515988,0.736326583
39497,0.791624408,0.574261376
39498,0.140829448,0.226355929
39499,0.399285698,0.838161085
39500,0.043407621,0.662102444
39501,0.043634264,0.181845911
39502,0.668208001,0.750801559
39503,0.180592818,0.855953243
39504,0.048529381,0.093906794
39505,0.134179283,0.111848754
39506,0.616010299,0.821184326
39507,0.667685528,0.704650171
39508,0.03672678,0.426489202
39509,0.064433568,0.355037537
39510,0.050093278,0.131710915
39511,0.142671715,0.278149345
39512,0.209496016,0.151071678
39513,0.233035043,0.544249164
39514,0.366325578,0.17532568
39515,0.208751121,0.553594606
39516,0.095664094,0.159484034
39517,0.163402725,0.616219524
39518,0.257889324,0.627605021
39519,0.025084417,0.210655603
39520,0.271875294,0.533320615
39521,0.068063348,0.553550732
39522,0.117321682,0.407545768
39523,0.113549851,0.225360243
39524,0.233405801,0.835261859
39525,0.064507406,0.382983455
39526,0.057889766,0.085745749
39527,0.010513488,0.005965521
39528,0.03169563,0.214308219
39529,0.384217238,0.339289296
39530,0.108145906,0.336986907
39531,0.696474041,0.953664284
39532,0.209602401,0.605837328
39533,0.015334767,0.054969501
39534,0.111833877,0.874931207
39535,0.047932101,0.891676041
39536,0.01445482,0.087471959
39537,0.076838641,0.515002968
39538,0.027868386,0.455151598
39539,0.476488301,0.712808514
39540,0.593800927,0.845339532
39541,0.064917479,0.140797089
39542,0.082462996,0.15664591
39543,0.187888202,0.396619248
39544,0.123199171,0.323932604
39545,0.010488335,0.034138403
39546,0.120299946,0.210013273
39547,0.296896542,0.678719235
39548,0.194745603,0.285284362
39549,0.085395303,0.94074727
39550,0.072575081,0.704536194
39551,0.127803646,0.590521312
39552,0.271762547,0.461568039
39553,0.113874311,0.361571423
39554,0.215656879,0.474581145
39555,0.103953827,0.396752812
39556,0.273193019,0.880928668
39557,0.165353843,0.364490377
39558,0.083379467,0.66870468
39559,0.005478676,0.137792055
39560,0.049046075,0.169995826
39561,0.335478981,0.607649287
39562,0.094197312,0.072340988
39563,0.140835759,0.653172772
39564,0.429603977,0.675094035
39565,0.04150259,0.754308566
39566,0.158063829,0.544211249
39567,0.1669989,0.644959888
39568,0.037794992,0.807370594
39569,0.054864584,0.105531875
39570,0.285734562,0.466220739
39571,0.366736099,0.652030048
39572,0.407021998,0.484715939
39573,0.113043547,0.198823459
39574,0.461418365,0.754936189
39575,0.253916584,0.496793778
39576,0.143463325,0.208231744
39577,0.031029654,0.082291221
39578,0.197629451,0.03583839
39579,0.255061298,0.66148843
39580,0.628660788,0.444689621
39581,0.289353306,0.745119531
39582,0.252036073,0.810704399
39583,0.122368132,0.159500914
39584,0.503205829,0.492147999
39585,0.134614312,0.878783098
39586,0.541252424,0.680662658
39587,0.14067818,0.63288144
39588,0.123374693,0.51947573
39589,0.04207326,0.476728149
39590,0.070396888,0.144372158
39591,0.017828186,0.066048137
39592,0.014064846,0.071505769
39593,0.346400569,0.636584812
39594,0.345872537,0.890722549
39595,0.196455883,0.901365739
39596,0.079112181,0.866921035
39597,0.160641352,0.232190491
39598,0.00659457,0.026526256
39599,0.738306946,0.798188116
39600,0.07020973,0.156588867
39601,0.100377718,0.107127638
39602,0.046525665,0.351636858
39603,0.713906056,0.738659226
39604,0.031478345,0.131899554
39605,0.241096726,0.30607483
39606,0.170412738,0.838087922
39607,0.028151365,0.060439623
39608,0.240741582,0.766935093
39609,0.141783114,0.408264616
39610,0.701782589,0.169496307
39611,0.428427737,0.912181981
39612,0.016470914,0.037597873
39613,0.043300731,0.026567271
39614,0.332677172,0.778897199
39615,0.409521438,0.871723703
39616,0.073726026,0.282458773
39617,0.511505661,0.819340261
39618,0.784267806,0.9180816
39619,0.639253874,0.773978617
39620,0.465353658,0.966349153
39621,0.058702739,0.678298896
39622,0.100196361,0.412083237
39623,0.002284887,0.003973548
39624,0.156994298,0.217060327
39625,0.033411343,0.472732685
39626,0.070955238,0.149290801
39627,0.420316706,0.774237636
39628,0.509049036,0.954769566
39629,0.097738579,0.618908363
39630,0.238287759,0.678796809
39631,0.070689671,0.785477748
